Acai Bowls,Asian Fusion,Barbeque,Buffets,Burgers,Cafes,Cafeteria,Cajun/Creole,Chicken Wings,Child Care & Day Care,Coffee & Tea,Coffee & Tea Supplies,Coffee Roasteries,Comfort Food,Comic Books,Donuts,Empanadas,Fast Food,Food,Food Court,Food Delivery Services,Food Stands,Food Tours,Food Trucks,Juice Bars & Smoothies,Junk Removal & Hauling,Lounges,Pizza,Pubs,Restaurants,Salad,Sandblasting,Sandwiches,Seafood,Specialty Food,Steakhouses,Tacos,Vegan,Vegetarian,business_id,name,address,city,state
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U9-zexi2olALWewbVTftdw,Sushi Sushi,160 N Gulph Rd,King of Prussia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NQKFwhBp6ta12JGAq3ufkQ,From The Boot,110 E Butler Ave,Ambler,CA
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tPpxOb2HvefqsS6z9EoxZQ,Casa Compay,11681 49th St N,Clearwater,CA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pSa9HDI8h60n-EULvAAA_w,Burger King,932 Loughborough Ave,Saint Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,vr7n8PPm-62mJyQm_dEpOw,Palm Riverside Pizzeria & Grill,6202 Palm River Rd,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iGSwgglc8r9MFcDHdaqMJw,CNBC Newstand,8000 Essington Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Grh6dm_k-4kNvkxU8r7RMA,Kolache Factory,"890 E 116th St, Ste 100",Carmel,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NwHacmMKRYxAAJbqDc4nnA,Azteca,2270 Commercial Way,Spring Hill,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,w04tvEtc7vh25QxW138m-Q,Slack's Hoagie Shack,55-57 Cambridge Ln,Newton,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,qZSCVXwt6ToIUr0TMDTskA,Yogurbella,2223 NW Shore Blvd,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,AbnrloAMqhmAvjdQkEbPkQ,Crab Daddy's,678 75th Ave,St. Pete Beach,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A1CJoUUAOeql0H0NtmtLgg,Extra Virgin,143 Carondelet Plz,Clayton,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,yK-MWTIYtcGd9ID0SWiarg,Wendy's,1452 South Pasadena Ave,S.Pasadena,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kTC5ArPy7XTm03_5efq_Ew,Bolita Bakery,3265 W Paseo De Las Aves,Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0HVo5yYbv60WgNWfrVoXlQ,Romano's Macaroni Grill,8590 Eager Rd,Brentwood,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,i6Ud68rakrIlyjapn7W4Hg,Jam's PO-Boys & Catering,2701 Airline Hwy,Metairie,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LbhraX3qY94g3Xn2Havbpg,Little Nugget Diner,233 N Virginia St,Reno,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,NjIJB0wNbYXg4MTlGGjTmA,Johnny Longhots,545 S Oxford Valley Rd,Fairless Hills,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5JxQZvsxxLpz1so9nh35Gg,Jake's On Broadway,13 S Broadway,Pitman,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,IcWUdSq4oXNDLsEkalec2Q,White Castle,2368 E 38th St,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bP1lwYkGwLvw0TqhuamnSA,Subway,1897 N Highland Ave,Clearwater,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,gHrJTTvCsCPOqeKILVktxQ,Simply Soups & A Little More,301 E Atlantic Ave,Audubon,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,J4zpaa-HozFmRt4hYGlBuw,Arby's,2719 Philadelphia Pike,Claymont,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,_WG6kBDUZgs3c7-ULPTbYA,LOCAL Sherwood Park,"222 Baseline Road, Unit 360",Sherwood Park,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0uLQR2naPnvMPrrvaCtlLQ,Bearss Groves,14316 Lake Magdalene Blvd,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,dsKwDe5Mw_SiDBl3d4t1yQ,World of Beer,5311 Avion Park Dr,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q6_cM-2YjN10hgfs35Ml6g,Ruby Tuesday Restaurant,"Concord Mall, 4737 Concord Pike ,Ste 810",Wilmington,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PDgUHaaVwzfgOaRbj_bTZg,J&J Produce,718 Philadelphia Pike,Wilmington,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,eSJMA_VdUVQTDkRJiV9lHw,Ristorante Toscano,213 N Broad St,Lansdale,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO72Hrp96gazaxflsUrGyg,Randolph's Bakery & Fine Confections,300 E Greentree Rd,Marlton,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Ou1VLAY5SXVuMfrCEmf5KQ,DD's Baja Seafood & Grill,1905 W Grant Rd,Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,D_KGxZF6BM0-37pIyCCoQA,Taps and Bourbon on Terrace,177 Markle St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iy1wo7L0bIJ9Wtn2gjwRDA,Cheers Wine & Liquor,325 Highway 109 N,Lebanon,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SvJaD8MlsYz9CAEjBsB1Ug,Chuck Wagon,"1890 Woodhaven Rd, Woodhaven & Evans",Philadelphia,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pkq0_n7jX5VwaWa01O2V1g,The Habit Burger Grill,"4874 South Landing Way, Ste 110",Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Avs0S6hNqpKMb34ggbuayw,Morton's The Steakhouse,999 N 2nd St,St. Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eqw4t5J72smS_ctJjLoy_g,Mantra Indian Cuisine,1565 S Virgina St,Reno,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Q5usWfcMjUBEfSjPeySpug,Mangia Brick Oven Grill,262 Dunns Mill Rd,Bordentown,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,q6NhNuWbREgAjWFZmbMIlg,Yiro Gyro,657 Gravois Rd,Fenton,CA
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,kSHgckYR4YMaWiMNT8arZA,Bisbee Breakfast Club,4131 W Ina Rd,Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,wnv-E4B5-JGSm4pgNm_uzg,La Hacienda Mexican Restaurant,7841 E US Hwy 36,Avon,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,zCuTt_dSarLqFu6iLzdkjw,Pub 1905,10525 Jasper Avenue NW,Edmonton,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-rDN9oCIZmmL6nM_NTDQ8w,LOCAL South Common,1820 99 NW St,Edmonton,FL
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c_MsK_ra1MB1Q9KvZgNwww,King Corona Cigars,1523 E 7th Ave,Tampa,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TT2qS7pGxv4J7Jm1zGriyw,El Primo Produce,1719 Markley St,Norristown,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8io8NaXYBJtampuww4fetQ,FroYo,2040 1st Capitol Dr,Saint Charles,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,D93q0-lN5yXfC_xKNAyeHw,Jet's Pizza,11785 Commercial Dr,Fishers,CA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SK5QTllf553tIKs0hGaZQg,Popeyes Louisiana Kitchen,8315 W Hillsborough Ave,Tampa,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GaAZLzmviiJO93kT2-EnaA,Walgreens,5900 Calle Real,Goleta,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,YTyU61EgZ3BIZGkX5hIg_w,Birdies,7180 Nolensville Rd,Nolensville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,"6307 Carpinteria Ave, Ste A",Carpinteria,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n_1vtz-q-bzTDT0UE1vwHw,Restaurant Depot,8750 Enterprise Blvd,Largo,FL
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,yhYJPnYn8n47o2mMnnKQlA,Dunkin',702 White Horse Pike,Oaklyn,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GDuKNXRe4xUh7gF9ld2yuw,Prospectville Publik House,1101 Horsham Rd,Ambler,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kZdok6b-vUL1G5NB3D5seA,China Chen Restaurant,2519 SR-60E,Valrico,FL
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,EekwCjDqa9VT6Kq_aVE_0Q,Pho Palace,15501 Bustleton Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,B2mOXzDP9RNIF2RJ1bvhiQ,SaladWorks,231 W Lancaster Ave,Paoli,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8080Craxe6OuGh6YHH8D1A,Varallo's Restaurants,239 4th Ave N,Nashville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,zODRL6SF5Re-8ZRHWsTraQ,Mister P’s Pizza & Pasta,7138 Ridge Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0BnyboiYrgPsSTL4Lf_uLw,I Scream Maplewood,7326B Manchester Rd,Maplewood,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,krQnLL-V7I__Bhm_xyJaWg,Tom + Chee - Indianapolis,"5650 W 86th St, Ste 126",Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w1Z8Xt2ud1P89DXM4ijovA,Dhaba Indy Indian Food Truck,4225 Lafayette Rd,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8Ux_iceWge-M6Dq3eCvgfg,Up-Down STL,405 N Euclid Ave,St. Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,ybdK0uu7_dZ78qCjA2z81Q,Rare Cuts Gourmet Meats,5924 Magazine St,New Orleans,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7mGQoiYmmE9jcnA1NSp3mg,Chin Brothers Restaurant,2320 E Stop 11 Rd,Indianapolis,CA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PxWbAW5DjzFpcyRc8rb2tA,Pizza 38,5403 38 Avenue NW,Edmonton,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,s9wiWiR_ePoDsJQbceC9vw,SOL Burger,,Tarpon Springs,FL
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,lxuRSOi2RCW2yu0HT7GBEQ,Krispy Krunchy Chicken,3000 N Market St,Wilmington,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDbFes4IAGEL9C2rbPeUKg,Starbucks,4100 George J Bean Pkwy,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TcBfD_iVVJza6y2T6EJVGQ,Gloria's Korean Kitchen,"9100 A Carothers Pkwy, Ste 108",Franklin,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,jvsdP8Sm9z56xyrMXansbA,Bosnia Express Boex,4846 Emerald St,Boise,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jJIMxdoEaeV_xX3QA2HaTA,TCBY Silverstone Plaza,"1630 S Eagle Rd, Ste 100",Meridian,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7xCj-KWGtiz-2R7kT8X-QQ,Las Carnitas,2721 Roosevelt Blvd,Kenner,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,URNDmqSU80Ig-930yfKHoQ,Trueman's Sports Bar,1818 Sidney St,Saint Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7OPFjS9OsPIYX_wm0hbZDg,Accu Pizza,4802 Spruce St,Philadelphia,CA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9HTYpVkGBOAi24sT1UzzGg,Steak ’n Shake,4040 Carothers Pkwy,Franklin,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c_ZDp8DFUBLqCTZgD_m1iQ,Lion Dog,"100 Campus Town Cir, Ste 103A",Ewing,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,qOnDhPSVYwZq0F_s8p6kAw,The Holy Ground,3340 Canal St,New Orleans,FL
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ou24typ9w08S_WS8piWa1A,IKEA Restaurant,1103 N 22nd St,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aLn_7tvRBd-ObZKFwXRKWQ,Menchie's Frozen Yogurt & Custom Froyo Cakes,9654 W Linebaugh Ave,Westchase,FL
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DHm-sK53w6kFk92TK0SDIg,Undergrowth Coffee,4332 Magazine St,New Orleans,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,JXcdTuXGaPQHY2-qWIGndA,Wendy's,2037 South Broad Street,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,woAHqun9kl4U6HuJUeRqCw,Big Ben Pizza,7266 Rising Sun Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,zi7z6IE74Iq9wqWbHcJfuA,Hip Hop Crab,4924 E Busch Blvd,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,l5cKnwfmnaG4QRZl7ZyNuA,Ancora,4508 Freret St,New Orleans,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,QuHruAyVY1_Jl2O-egeCsA,Royal Farms,935 Bethlehem Pike,Colmar,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Sz_6VcWGoUMaK-S6iXkgYQ,Publix,4315 W Gandy Blvd,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Em8g9eo0cKkwYVaHmGiKMQ,Sarita's Grill,4520 Freret St,New Orleans,FL
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A2Jizi4-CZufW1ozFB-oWA,Falls Flowers,3421 Conrad St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ftvJpV1dX9a_pd0e72nB5g,Poké Falls,"6800 Gulfport Blvd S, Unit 217",South Pasadena,FL
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,T0eSMHaEvv1glOAxdYdKsg,Jose's Kitchen,"721 President Place, Ste 300",Smyrna,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,uC4zsu0YPwMYM-moGNaoKg,Northern Lights Cafe,650 E Boise Ave,Boise,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,dU_jmvG2bH5qJvWbvnhxGw,Esti's Besty's Vegetarian Restaurant,2442 Rt 38,Cherry Hill,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,XUcHZEZERsNJOhSXar_0Hw,Chez Nous Charcuterie,4739 Magazine St,New Orleans,CA
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cZvHhdp5bDqYFcVfRDER4w,7-Eleven,6197 Lemay Ferry Rd,Mehlville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8XjxHeV66F4eoIy06rW0pA,Porta,1216 Chestnut St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xNNVZ3FHLfzF54eiqN3dYA,Four Humours,1712 N Hancock St,Philadelphia,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,"38 W Victoria St, Ste 119",Santa Barbara,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HrGqUerCjgz7yoaygOiGXg,Il Gattopardo,1040 2nd St Pike,Richboro,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,smLKyLGmVXPFKmSEnUztQA,Ho's Chinese Restaurant,4232 S Broadway,Saint Louis,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1rw2cUX3Nvh_JQohDrUVYA,The Original Spence Cafe,131 N High St,West Chester,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pd_LpyOsIpiHnrj8jkh6PQ,Square Plate Family Restaurant,9131 US 19 N,Pinellas Park,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,opRcNxBbKdYnkP5VjYN1ZA,Juicy D's Steamed Burgers,1200 S Carrollton Ave,New Orleans,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MghG5uCGyoo827hSH8VK5w,Yu De Thai Restaurant,"2975 El Rancho Dr, Ste B115",Sparks,CA
