business_id,name,address,city,state,postal_code,postal_code,latitude,longitude,stars,review_count
ksisjnLbytLO8wlbxPZoCg,Yummy Asian,479 S Oxford Valley Rd,Fairless Hills,FL,19030,19030,40.1721617,-74.8500336,4.0,51
jsk68Xu_iNWn3oGP3BDyKg,Wawa,856 Mantua Pk,Woodbury Heights,FL,08097,08097,39.8204656,-75.1608312,3.5,5
p_6THXiGLViyxYnOY8BzZQ,Vin de Set,2017 Chouteau Ave,Saint Louis,FL,63103,63103,38.6213664,-90.2129261,3.5,479
DwOhLOd9Say7BXn5iBKxZA,Los Taquitos de Puebla ,1201 S 9th St,Philadelphia,FL,19147,19147,39.9341406,-75.1586879,3.5,32
gr6vxay8koUGMqGLp-PdIg,Magic Sweets,"1301 Hickory Ave, Ste D",Harahan,FL,70123,70123,29.9565851,-90.2026066,4.5,8
O-J8l_KT4lulqnK4DIIj3w,El Manantial Tacos Y Hotdogs,Park Ave And 36th,Tucson,CA,85713,85713,32.1924101,-110.9562705,4.5,35
Y_y2BxRq1dbeYVwKzNlsQw,The Crêpist,,Reno,CA,89512,89512,39.558586,-119.8005027,5.0,8
6bKW-ugklyJPnfFpmWSrzg,Subway,13032 Racetrack Rd,Tampa,CA,33626,33626,28.07094,-82.632432,2.5,17
Fpa1nWsx_lTw_9cuY0fpgw,Cheers to You Nutrition,"12152 N Rancho Vistoso Blvd, Ste 130",Oro Valley,FL,85755,85755,32.4270275,-110.9607692,4.5,17
kj3Lyh9KooU8GcRBbMDQWQ,Le Pain Quotidien,1425 Walnut St,Philadelphia,FL,19102,19102,39.949621,-75.165252,3.5,312
1TMkNxmaJuMCZh1osxizPA,Shake Shack,3200 Chestnut St,Philadelphia,FL,19104,19104,39.953511,-75.18839,3.5,218
K2KJKuC1J4U5WS6Y-9ZWRw,Wawa,740 North Bethlehem Pk,Ambler,FL,19002,19002,40.1780853903,-75.2252225827,4.0,8
xdqIB-PWPv6JUhrGHyKdOg,Not Just Pizza,2240 S 11th St,Philadelphia,FL,19148,19148,39.9213449,-75.1651519,2.5,97
pkWYJOmSx9GdKrhUw7t0Iw,Jet's Pizza,33486 US Highway 19N,Palm Harbor,FL,34684,34684,28.07668,-82.739946,3.5,37
4z-7YMw9_YMszg2oETuKbw,Subway,"1010 Market St, Ste 100",St Louis,FL,63101,63101,38.6265832946,-90.1969516382,2.0,11
HWTq8bdRdf6feY75Twgwmg,Cajun Heroes Seafood Boil Gumbo & Po’Boys,228 South St,Philadelphia,FL,19147,19147,39.9412059,-75.1468728,4.0,77
mu9ZHU1c3kjNH0ZEkD2p7Q,Foxy Roxy's Chicken 'n Cone,786 W Irvington Rd,Tucson,FL,85714,85714,32.1635304914,-110.980854,3.5,18
vRle3eQO4T767azL09rFnA,Lodge On The Desert,306 N Alvernon Way,Tucson,FL,85711,85711,32.2260406506,-110.9089592507,3.5,300
M9kbUs_xPc9HnU-O6qZX1g,Lettuce B. Frank,413 State St,Santa Barbara,FL,93190,93190,34.4161257,-119.6947938,3.5,20
wROwzJFD2BFO4PUF_NsTiQ,Publix Super Markets,9850 Little Rd,New Port Richey,CA,34654,34654,28.2983753,-82.6700314,2.0,9
IVp41ioftsbtdA8OCxUmPQ,Murphy's Pubhouse South,"6120 E Thompson Rd, Ste F",Indianapolis,FL,46237,46237,39.6960424,-86.0616612,4.0,92
XTVlIRK2X9XYGCv-1OiaFw,King and Queen Massage & Spa,1930 Old York Rd,Abington,CA,19001,19001,40.1384684,-75.1132549,4.0,45
cCWoPtjDvx2SvwjYw5YAkg,Starbucks,655 E Welsh Rd,Ambler,CA,19002,19002,40.1793842,-75.1812943,4.0,8
y97gxo7_RJgJ6NwdmRW_kQ,Boba Tea Company,"4500 N Oracle Rd, Tucson Mall",Tucson,FL,85705,85705,32.288651,-110.973335,2.5,28
8dejpTFu2o4vy7tzLmv1SA,Zing,543 Indiana Ave,Indianapolis,FL,46202,46202,39.7753812,-86.166231,3.0,29
FFQeh4p0s5HKriZZajJpfw,Mad Platter Restaurant & Catering,1239 6th Ave N,Nashville,FL,37208,37208,36.1760546,-86.7904501,4.0,134
w79qtK0PpeDWrnY7E-uTRg,Taco Bell,1840 Cliff Dr,Santa Barbara,FL,93109,93109,34.402339,-119.721921,3.5,28
SUNmD8Trn36q8RmLU6P-Lg,Daddy's Dogs - Demonbreun Hill,1516 Demonbreun St,Nashville,CA,37203,37203,36.1532885,-86.7900536,4.0,7
8aT-k89xn1eU-eJPgEBDlA,Taqueria Amor,4410 Main St,Philadelphia,FL,19127,19127,40.0258865,-75.2250935,4.0,45
UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,18 E Cota St,Santa Barbara,FL,93101,93101,34.4182166,-119.6961201,4.5,25
7rXZnfu2QJBfpp44B8lq5Q,Roma's Pizza,6129 Ridge Ave,Philadelphia,CA,19128,19128,40.0344556,-75.2159653,4.5,83
Mm0_9ASJUhxVbjALMaTw6Q,Chestnut Food Market,812 Chestnut St,Philadelphia,FL,19107,19107,39.9494826,-75.1544803,3.5,16
gHv75j3BCBl2gPZ4BTv_fw,Safeway,12122 N Rancho Vistoso Blvd,Oro Valley,FL,85755,85755,32.4268018,-110.9594661,2.5,30
ZY5L2t9f3uoPh9zosE4OPQ,Mr. Wish,1426 Cecil B Moore Ave,Philadelphia,FL,19121,19121,39.978707,-75.1592124,3.0,13
4nDVM0XqWrcKQbMYlXDWCg,Urban Chestnut Brewing Company,4465 Manchester,Saint Louis,FL,63110,63110,38.6267192,-90.2611974,4.0,383
sai0d8BqmAoOL73XGZ4i6w,Inn at the Villa,1456 N Delaware St,Indianapolis,FL,46202,46202,39.7874581,-86.1544492,3.5,21
VlmgTNDFBEYzSFUfTesdsw,brewLAB,"4191 Carpinteria Ave, Ste 8",Carpinteria,CA,93013,93013,34.4037868,-119.5339549,4.5,50
Kf32m8URgzVGmaFCS9NPRQ,Jim 'N Nick's,523 Sam Ridley Pkwy W,Smyrna,CA,37167,37167,35.9812106082,-86.5562942012,4.0,189
1W4gz758cCBQHEmlCAycPA,Subway,3628 S Grand Blvd,Saint Louis,FL,63118,63118,38.591143,-90.243595,1.5,5
hX8mDoDLluKNeKwU9mShJA,13 Monaghan,517 Frenchmen St,New Orleans,FL,70116,70116,29.962952,-90.0575079,3.5,361
3qQrTrtfQlW6n5FoDcTjyQ,Montana Avenue,6390 E Grant Rd,Tucson,FL,85715,85715,32.2501115,-110.8554532,3.5,67
7UWUdyMDyfFFaKA7-ga8EQ,Penguin Pretzel Factory,4238 St Lawrence Dr,New Port Richey,FL,34653,34653,28.220554,-82.667048,4.5,62
SlDvRMCmWsWZkgg9WCObEA,Hibachi Grill & Supreme Buffet,232 Commerce Cir,Bristol,CA,19007,19007,40.1023249,-74.8713396,2.0,21
hKfs-tsper4UuAOiG23z2A,Two Persons Coffee,1901 S 9th St,Philadelphia,FL,19148,19148,39.9252954,-75.159828,4.5,16
dqbQZHjUBfxGxS159vG30A,Nick Filet,313 E Lancaster Ave,Wayne,FL,19087,19087,40.0445270978,-75.3798040227,4.5,8
JCY7xt_G69-MkUV_0aLE6A,Urban Market Indianapolis,111 Monument Cir,Indianapolis,FL,46204,46204,39.769039,-86.1571994,3.0,5
YSkSeCmWh5grq4dOrUM7BQ,Ye Ethiopian Restaurant,5916 Delmar Blvd,St. Louis,FL,63112,63112,38.6543841,-90.2913,3.5,26
JBskaetdufFORtH-onSKdQ,Don Cuervo,4800 W Smith Valley Rd,Greenwood,FL,46142,46142,39.6056892116,-86.1924323067,4.5,90
hQFz7_OL1ewAoYpsH3jOkA,Taco Bell,13428 Bent Grass Lane,Fishers,FL,46038,46038,39.9836199274,-86.0031290352,2.5,21
M8gqtBtaryMw4a5QStE1QQ,Arbol Café,209 Poplar St,Philadelphia,FL,19123,19123,39.9643891,-75.1410147,4.0,47
20SC_AY9BNpDZ0JIhz4IHw,Bayway Country Store and Butcher Shop,5401 Leeland St S,Saint Petersburg,FL,33715,33715,27.7161371,-82.7013343,4.0,38
ySlb6aLKqaUmS9TS7ZCI7w,Zesto Pizza & Grill,125 S 40th St,Philadelphia,CA,19104,19104,39.9546963178,-75.2023281628,4.0,127
X5s7U0pPUuSPhV2MK0GeqA,Twist Vapor Cafe,10424 N Dale Mabry Hwy,Tampa,FL,33618,33618,28.0459604,-82.5051586,4.0,6
yiGkvq3eQ0oPtoSrlItDJg,Treasure Chest Casino,5050 Williams Blvd,Kenner,FL,70065,70065,30.0419906122,-90.2360777587,2.5,64
yKDGsSArqLx7-5AvQgm6HQ,Ripe Tomato Pizza,5051 Ellerslie Road SW,Edmonton,FL,T6X 1X2,T6X 1X2,53.4246611,-113.4324291,4.0,13
yD3vJQYB8lX8Se97oCVb2w,Rio Mar Restaurant,800 S Peters St,New Orleans,FL,70130,70130,29.9443723,-90.0656029,3.5,99
TZw1VM4-B6HLS0ZPXs-hHQ,Starbucks,4312 Veterans Blvd,Metairie,FL,70006,70006,30.004314,-90.180209,3.0,51
D_Jl1rJ2LgxGKL8uXTGGsw,Little Philadelphia,2755 Kietzke Ln,Reno,FL,89502,89502,39.4981596,-119.7893997,3.0,133
17xOCrWgZwT4iAx-24NETw,Pointer's,1023 S Big Bend Blvd,Richmond Heights,CA,63117,63117,38.6343408,-90.3189149,3.5,114
QSX3ezwj6-KLCrLyrc9ZPA,The Fresh Grocer of 56th & Chestnut,5601 Chestnut St,Philadelphia,FL,19139,19139,39.960419,-75.233777,2.5,29
AefQvASk_wyVDDXIlVoWKQ,The Wild Muffin,998B Davidson Dr,Nashville,FL,37205,37205,36.129007,-86.90273,4.5,43
fEutjECNiZAB31uKCzC4EQ,Cholula Tacos & Deli,"223 York Rd, Ste D",Warminster,FL,18974,18974,40.1962385,-75.1012871,4.0,15
wPfTnV2z3knbxIhUKXGYHg,New Asian Village Sherwood Park,200 - 10 Main Boulevard,Sherwood Park,FL,T8A 3W8,T8A 3W8,53.5367667,-113.3194178,4.0,24
rhe60AwSzlSbYQuTFZ7RkQ,Hedge Row American Bistro,"350 Massachusetts Ave, Ste 150",Indianapolis,CA,46204,46204,39.7723662,-86.1529603,4.0,421
0XqNLXvLK3n6j5uDww1qCA,Local Harvest Cafe,3137 Morgan Ford Rd,Saint Louis,FL,63116,63116,38.6032266,-90.2615701,4.0,200
E451ihy72tsLMAxbpPa0WQ,Little Corner Store,701 Bath St,Santa Barbara,FL,93101,93101,34.4154595,-119.7016646,4.0,11
f0LUR_q5RR6KsE5PbWwMDw,Righteous Pig BBQ,124 E Main St,Belleville,CA,62220,62220,38.5133864,-89.9818328,4.0,74
V1qJpq0kxHspo7HqGHsWgg,China Buffet,7451 W 10th St,Indianapolis,FL,46214,46214,39.777728,-86.293255,3.0,20
ncr8NT-DuwqI6rIoAayHQw,AFC chicken,2435 17 Street NorthWest,Edmonton,FL,T6T 0Y2,T6T 0Y2,53.4561664,-113.3670393,3.5,12
g5tXcnN30wnSNkuq0MSpaw,Penzey's Spices,5345 E 82nd St,Indianapolis,FL,46250,46250,39.9042158,-86.0772516,4.5,46
AMHmpd6DIEAwnq7RThmxRg,Taco Bell,8080 E US Highway 36,Avon,FL,46123,46123,39.76307,-86.39325,3.5,11
bx6oVmUMI42VW-8drDmt9w,Cuisine India Oaks,180 C Mill Rd,Oaks,FL,19425,19425,40.1290876,-75.4537958,2.5,18
gp2KzWfKG3fbuttUEbtDKQ,Burger King,8378 W Overland Rd,Boise,CA,83709,83709,43.5906346072,-116.286014,1.5,13
zSDa7E6ifm5Ljcf8MP5vpg,Antojitos Puebla,5657 W Washington St,Indianapolis,FL,46241,46241,39.7506658,-86.2560744,4.5,25
uCRPdTi_PzmVEucd5SVIGQ,Sal's Subs,35583 US Hwy 19 N,Palm Harbor,FL,34684,34684,28.0953982769,-82.7379405499,4.5,5
fiW_bi6ARMNX4-P2NwGnUw,Plantation Fine Wine & Spirits,940 Memory Ln,Gallatin,FL,37066,37066,36.3631058,-86.4928919,3.0,10
Dv0tENo7Ug1duvNS2hltBw,Tucker's Place South,3939 Union Rd,Saint Louis,FL,63125,63125,38.5106485108,-90.3316068649,3.5,224
unUFQJIZzwN8524bztaaRA,Green Leaf's Beyond Great Salads,1125 S Black Horse Pike,Blackwood,FL,08012,08012,39.7846766,-75.0547719,2.0,8
5n9LmVHeAFsfWJv520et0w,Subway,"4000 W 106th St, Ste 130",Carmel,FL,46032,46032,39.9415671364,-86.2344109515,4.0,9
iQa7kNO5jMkGeJCJzbCPGg,Nordstrom Ebar Artisan Coffee,100 Christiana Mall,Newark,FL,19717,19717,39.6802483,-75.6530926,4.0,14
Wth3QglxE2fET2U8ZoH9NQ,Amereno's Little Italy,2933 E Grant Rd,Tucson,FL,85716,85716,32.2507846,-110.9288172,3.5,38
yJWLNXLbqsMoB6fgGsvr9A,On Q Smokehouse Grill,33030 State Rd 52,St. Leo,FL,33576,33576,28.3352321,-82.2692142,4.0,127
-xgWMTF_F8E85I_XImNEgg,Starbucks,"2810 E 116th St, Ste 100",Carmel,FL,46033,46033,39.9571281,-86.1131065,2.5,15
Tbb-M1EH48ezokhw_-lA3g,Yeagers Farm & Market,1015 Pike Springs Rd,Phoenixville,FL,19460,19460,40.1186801,-75.5852065,4.0,13
i3yWnL5_TM5x2D00Yo1Btw,Land O Lakes Farmers Market,21329 Carson Dr,Land O Lakes,FL,34639,34639,28.1937731,-82.4632882,3.0,6
-4HTX6yWNuRJusCTezaUnQ,Ice Cream's Delicious Turkey Legs & BBQ,5112 N 22nd St,Tampa,FL,33610,33610,27.9936807,-82.4353526,4.5,12
vio2OwMG_gbw0xFUDIQzog,Copperfish,1502 S Howard Ave,Tampa,FL,33606,33606,27.9276369,-82.483022,4.0,190
8QqnRpM-QxGsjDNuu0E57A,Carlillos Cocina,415 S Rock Blvd,Sparks,FL,89431,89431,39.530096,-119.766608,5.0,799
2Ec7JLAHcJo4Aj2yvqfkiA,Gold Ranch Coffee Bar,350 Gold Ranch Rd,Verdi,FL,89439,89439,39.502418,-120.000068,4.0,21
bYEf2sCqLpg-qJvn3vxO7w,Red’s BBQ Foodtruck,3323 5th Ave N,Saint Petersburg,FL,33713,33713,27.7776163,-82.6785636,4.5,9
hXIE9418_-sT3_ivKKgDfQ,Arriba Bar & Grill,7097 Old Harding Pike,Nashville,FL,37221,37221,36.0726736413,-86.9248148656,3.5,6
1mHwt5rp9aKqUcFsNTBVVQ,Miran,2034 Chestnut St,Philadelphia,FL,19103,19103,39.951986,-75.17492,3.0,43
781EsVHOR92qSMkjS39epQ,Two Bits,1520 Demonbreun St,Nashville,FL,37203,37203,36.1532089,-86.790186,4.0,189
tmiGdoFefTVsfalYO7uMHw,The Bistro By One Smart Cookie Company,"1700 Promenade Blvd, Ste 2601",Harvey,FL,70058,70058,29.8771423,-90.0953386,4.5,7
rttyJBlHdNveO-by24S4WQ,Wise Guy's BBQ and Catering,8471 Coopertown Rd,Joelton,FL,37080,37080,36.378143,-86.899913,5.0,6
o6jgjerPGnQQUUJZtqPwWQ,Pizza Hut,3000 Island Ave,Philadelphia,FL,19153,19153,39.902128,-75.2409345,2.0,15
Ox8nGmOjC4ePcZWjmMVHNw,Total Wine & More,13887 Manchester Rd,Ballwin,FL,63011,63011,38.5983869,-90.484303,3.5,38
DbaoSLqMljVhRZomw92J-w,Dairy Queen Grill & Chill,400 S Buchanan St,Edwardsville,FL,62025,62025,38.8075520189,-89.9515753984,2.5,10
J0hxRiypZcql37RLC6FoVg,Walmart Neighborhood Market,2823 W Valencia Rd,Tucson,FL,85746,85746,32.1328114,-111.02676,3.0,9
IIudBP8_Rg2pPgUQwNOgFQ,QDOBA Mexican Eats,905 Arnold Commons Dr,Arnold,CA,63010,63010,38.4384762399,-90.3852729406,2.5,30
__YGMQexDIqJKtYynxh5gg,Lou,1304 McGavock Pk,Nashville,FL,37216,37216,36.2041756,-86.7252415,4.5,89
7Q1S2RNHU61YrHqs0xha9w,Carrabba's Italian Grill,4100 George J Bean Pkwy,Tampa,FL,33607,33607,27.983526,-82.537081,3.5,59
al-VBrMfrvecfnysfDBapQ,Subway,8127 99th St,Edmonton,CA,T6E 3S9,T6E 3S9,53.517386,-113.485641,4.0,5
f15kbJ0tPC8SvTwqMcgXaw,Mugs Sports Bar & Grill,13563 Icot Blvd,Clearwater,CA,33760,33760,27.8952047826,-82.7140280316,3.0,127
WqcYEk8bGpAi-fKtH-kAoQ,Sac-a-Lait,1051 Annunciation St,New Orleans,FL,70130,70130,29.9408761,-90.0682131,4.0,173
4ST_P5R95R4bgavriXRI4w,Italian Peoples Bakery,1142 Woodbourne Rd,Levittown,FL,19056,19056,40.165589,-74.875984,2.5,25
i943AcReAf5-1OjVOZdPSg,Thai Orchid Restaurant,3027 Lemay Ferry Rd,Saint Louis,FL,63125,63125,38.5149643,-90.31433,4.5,94
PgIbAlpK4o9jk-ar-1rtWA,Waste Management,2505 Old Rodgers Rd,Bristol,FL,19007,19007,40.117946,-74.8791752,1.0,11
dNOGGjf7phAt83pvT-0CBQ,Zoes Kitchen,761 W Lancaster Ave,Bryn Mawr,FL,19010,19010,40.0209380433,-75.3152583945,4.0,131
wtdGLiNds8teT8vmBqJuPQ,San Carlos Tavern,6416 N Florida Ave,Tampa,FL,33604,33604,28.0055419,-82.4597076,3.0,5
VvFB4iY4S4BmyIiCFvFPpg,McAlister's Deli,11402 N. 30th Street,Tampa,FL,33612,33612,28.0522815,-82.4266612,3.5,25
A_lsaliw6jk7DQV6rTfY_A,Sunda - Nashville,592 12th Ave S,Nashville,FL,37203,37203,36.1518462,-86.7839202,4.0,413
NtegmD7WmSLQcj2GHQsAug,Thunderground Comics & Collectibles,31 Fairview Boulevard,St Albert,FL,T8N 3M5,T8N 3M5,53.6370115,-113.6070094,4.5,7
Xt3ay-_dhBfSjKx_81sx5Q,Shrimp & Co Express,3503 W Baker St,Plant City,FL,33563,33563,28.0192774,-82.158936,4.0,28
RJp_TR9TOfq1egMAnCR2gw,Sunshine Breakfast,5116 W 38th St,Indianapolis,FL,46254,46254,39.824509,-86.2476844,4.0,43
XgQxULOYVeiyeiyDT31Nug,Crown Chicken & Gyro,301 S Broadway,Gloucester City,FL,08030,08030,39.8909464,-75.1207651,5.0,6
0Rej3u5aapVIz8CuAQQm2g,Ice House,2352 S West St,Indianapolis,FL,46225,46225,39.7337459,-86.168911,4.0,27
YIFPGeT3Fxm5l9TAotIAmQ,The Red Maple,1036 Lafayette St,Gretna,FL,70053,70053,29.9117412,-90.0583652,3.5,64
WFzJZ0E1NeDzUQSdkWnrpg,Burger King,2600 N,New Orleans,FL,70117,70117,29.9726442,-90.0488078,1.5,20
9tmPbiNe3gntWrjmfJo4Bw,Asian Kitchen,1997 E State Rd 60,Valrico,FL,33594,33594,27.9377683,-82.2531005,4.0,74
2N-r5ne3I6rcVyJRcinZdg,Sante Fe Burrito,212 S 11th St,Philadelphia,FL,19107,19107,39.9481641,-75.1592112,3.0,71
OyPQNwQtCuYkFuV3FlsnnA,la Madeleine,"1200 S Clearview Pkwy, Ste 1314",Harahan,FL,70123,70123,29.9622952787,-90.1879289746,2.5,36
cn7jxVV1njxsrYo9cXg_iQ,No. 308 Presents Camp,407 Gallatin Ave,Nashville,CA,37206,37206,36.1810286,-86.7491999,4.0,199
HOwSpVUbGvXlqd3Lxp5_xQ,Jester Mardi Gras Daiquiris and Pizza,619 Bourbon St,New Orleans,CA,70112,70112,29.9582793,-90.0662013,2.0,12
WM_A6hPGmcRXHhZMPAMTXg,Square 1,3942 Tyrone Blvd N,St. Petersburg,FL,33709,33709,27.807228,-82.751759,3.5,151
6pws_pcwZOAY2yutP16wFw,Tasty Thai,"1530 N Mcmullen Booth Rd, Ste D4",Clearwater,FL,33759,33759,27.9810661,-82.709072,4.5,124
M5CjW616vAHgxnWNmxAFvw,Point Breeze Pop Up,1622 Point Breeze Ave,Philadelphia,FL,19145,19145,39.9317771,-75.1823498,3.5,10
UDo0TSOsJjqC2B9IQHGB3g,Nikka Japanese Market,5721 Calle Real,Goleta,CA,93117,93117,34.4409361,-119.8239639,4.5,41
jBdDrG4NC0aQGnnoKDtPGg,All About The Crust 2,138 Fries Mill Rd,Turnersville,CA,08012,08012,39.7431053,-75.0461617,4.0,9
Q4PsKtbnsRlccjs2C-oMng,Bazbeaux Pizza,811 E Westfield Blvd,Indianapolis,CA,46220,46220,39.8703622,-86.1445162,4.0,268
ke5tQDjkfA3k0rk8ImHYMg,Lehman's Tavern,400 Wanamaker Ave,Essington,FL,19029,19029,39.8658846,-75.3003781,3.5,104
zWwGjQlUEiLS7hCXDkBGzg,Greek House Cafe,5 W Haley St,Santa Barbara,FL,93101,93101,34.4164712,-119.6956712,4.0,40
6ko58lgD6RjhINuNcuP6bA,Dessert Designs,850 Hillwood Blvd,Nashville,FL,37209,37209,36.1384241,-86.8791496,4.0,24
kOyiJjZiXLxYFZdeawdHxg,Bravo Pizza,1438 Pottstown Pike,West Chester,FL,19380,19380,40.0094047127,-75.6160350761,4.0,34
wxOt17IN_KG0zuTOJ6LHeQ,Rita's Italian Ice,3610 Bristol Rd,Bensalem,FL,19020,19020,40.1388009,-74.9487792,4.5,9
gjFUrbSMo1rA1jgG5IhA2A,Chima Steakhouse,1901 John F Kennedy Blvd,Philadelphia,FL,19103,19103,39.9547768017,-75.1726724432,3.5,697
fexmqGkuur7akWvQopTZ8A,Hibachi Grill and Buffet,1254 West Main St,Imperial,CA,63052,63052,38.3693047,-90.3807813,3.0,16
qoD6-nDDfEuNPRJipJxpOA,OEB Breakfast,10174 100A Street,Edmonton,FL,T5J 0H3,T5J 0H3,53.5426187,-113.4925758,4.0,169
ikLPjEsnY-NqlLJVBpEGUg,KFC,4250 E Sport Rd,Indianapolis,FL,46237,46237,39.6657,-86.0945,1.0,7
KeVdQN5DRDdY16kOt4XcRA,PrimoHoagies,926 Haddonfield Rd,Cherry Hill,FL,08002,08002,39.9240882159,-75.0329612195,3.0,40
deUx2fJFlvIvYQAgFIyZdQ,BEAST Southern Kitchen & BBQ,1280 Columbia Ctr,Columbia,FL,62236,62236,38.4454106048,-90.2205050729,4.5,18
MBus5Wb60o8TLTqurAREEw,Fortunato's Italian Market,259 Central Ave,Saint Petersburg,FL,33701,33701,27.7714797,-82.6366216,3.5,74
YWEMrVBlsBepw39EMJhz7g,Arby's,10442 US Hwy 19,Port Richey,FL,34668,34668,28.3091712279,-82.6992932707,2.5,11
rAMlyZQe5eFrdLRVQfY4ZQ,Buffa's Bar & Restaurant,1001 Esplanade Ave,New Orleans,FL,70116,70116,29.9655244,-90.062575102,4.0,444
vDBfhX1XI4uRWBCQQNRsUg,TAP Thai Cuisine,2611 De La Vina St,Santa Barbara,CA,93105,93105,34.434877,-119.724639,4.0,141
CLRBO-aQB3DJ3Np5PcHgWw,Sunflower Market,4645 East Speedway Blvd,Tucson,CA,85712,85712,32.2370105,-110.8936927,4.0,16
52wI_37D-KzejinRP70SiQ,Yo Mama Roux,8950 East 10th St,Indianapolis,FL,46219,46219,39.7825438,-86.0114796,4.5,63
WGi0TF5ne7mRaP1EFW6NDA,Farmer's Road Drive Thru,210 Painters Crossing Village,Chadds Ford,FL,19317,19317,39.8822409607,-75.5492948368,2.5,23
2vvvAfUTpCv_wcK3aKYETg,Wasabi Sushi,"970 Dekalb Pike, Ste 275",Blue Bell,FL,19422,19422,40.164041,-75.290822,4.5,77
2WOZLyI8pRNF5HSl8RAeaQ,Seasons Pizza,4606 Ogletown Stanton Rd,Newark,FL,19713,19713,39.6864119,-75.6812173,2.5,32
Z4o3FbBeRjyvYzIvQ2Z_jg,Happy Crab,"2115 E Hillsborough Ave, Ste 3",Tampa,FL,33610,33610,27.9956016656,-82.4354496908,4.5,5
tARGnkAmgliIesQLh8tpBw,Haven on Earth,"10855 Double R Blvd, Ste A",Reno,FL,89521,89521,39.425105,-119.7507144,3.5,136
5S8pn1tgYdQrRknZEbfSbg,Lucky’s Lounge and Restaurant,"1475 E Prater Way, Ste 103",Sparks,FL,89434,89434,39.5414092,-119.7169693,4.5,15
cqcFKj3QXZXDxClwoh02OQ,Whyte Knight Toys & Games,"10326 82 Avenue NW, Suite 201",Edmonton,FL,T6E 1Z8,T6E 1Z8,53.51843,-113.496051,3.5,9
y4RNfYeiW0dsnZ5c6a-Jww,Gourmet Soul,1620 Delmar Blvd,Saint Louis,FL,63103,63103,38.63434,-90.20218,4.5,42
S8cEYPmeIpb2q6AWF9Tn5g,Bread and Company,4105 Hillsboro Pike,Nashville,FL,37215,37215,36.1022062,-86.8179168,3.0,51
H02FqKUcGXgZ8I-gI4CClw,Frank's Pizzeria,1742 Dekalb Pike,Blue Bell,FL,19422,19422,40.150276,-75.306457,3.5,51
SKLMTASxfCDGovlQEaYSnw,The Pizza Collective,148 West St,Reno,FL,89501,89501,39.5260726187,-119.8154937476,4.5,103
-IvBAqkaQcDt-fj-KhOFpQ,The Tap Room At The Hollander,421 4th Ave N,St. Petersburg,FL,33701,33701,27.7765321934,-82.6390238135,4.0,257
PmpuUEFKQSmAuSxq0SFMqw,Sweet Pea Cafe and Playhouse,14238 85 Avenue NW,Edmonton,FL,T5R 3Z2,T5R 3Z2,53.5178827546,-113.5661357947,4.5,18
PyB2SdLq41Mt3-79Wv_bMw,Snowy Dessert,10209 82 Avenue NW,Edmonton,FL,T6E 3X8,T6E 3X8,53.5178777616,-113.4942291,4.0,42
dN1IAo0k0nPVYbbDsnaghQ,Applebee's Grill + Bar,4680 Chippewa,Saint Louis,FL,63116,63116,38.5911,-90.2729,2.0,41
q3k9lwaHNqbtiGc-XeHnKg,Texas Roadhouse,1051 Baltimore Pike,Glen Mills,FL,19342,19342,39.88284,-75.54084,3.5,155
o0jh0G07cEmL4EYusZe3JQ,Stefano Versace Gelato,"2500 W Moreland Rd, #3076",Willow Grove,FL,19090,19090,40.1401243,-75.1234557,3.0,8
Tn_mh2nvf6XXh9O6EN7QcA,Starbucks,1737 Marsh Rd,Wilmington,FL,19810,19810,39.8017518,-75.504818,3.5,35
7QbVpafmlsaGX1BRxsmc5Q,Taco Bell,6957 W 38th Street,Indianapolis,FL,46254,46254,39.823187,-86.281394,2.5,22
_HJ2uHls3EFwsfJi_NqWeg,Fat Dan's Deli,815 Broad Ripple Ave,Indianapolis,FL,46220,46220,39.8696066,-86.1450604,4.0,37
IWpc7_kUgtJlQHEmdl5YIQ,The Radnor Hotel,591 E Lancaster Ave,Wayne,FL,19087,19087,40.0406938574,-75.366306619,3.5,106
HJeIipu9B4n3eD0bJy0zEw,West Chester Hero,230 W Market St,West Chester,FL,19382,19382,39.957792,-75.6080659,3.0,7
jrbiSBf8_0QcgYu3m6cOAQ,Family Market & Restaurant,5450 E 5th St,Tucson,FL,85711,85711,32.2286117,-110.8763868,3.5,6
jhIHECFpt2_EXLlcaNGCFQ,Bill’s Sandwich Palace,4204 Gallatin Pike,Nashville,CA,37216,37216,36.2244322,-86.7253103,4.5,5
d5N73WoLPi_FdBC4tzbxrA,Yummy Crab,5046 W Pike Plaza Rd,Indianapolis,CA,46254,46254,39.8339043,-86.2460205,3.5,13
VCGOGpOYnomj7o2qeVHHiA,Tasty Pho,7430 49th St N,Pinellas Park,FL,33781,33781,27.8397401757,-82.7008521514,4.0,320
n_UrYjNafyzDCRcwiugnJA,Blues Fired Pizza,10800 Big Bend,St. Louis,FL,63122,63122,38.5665869522,-90.4087387374,4.5,77
FMLrzIBYlEB70KjwTMQMEw,Angry Crab Shack & BBQ,1365 W Grant Rd,Tucson,FL,85745,85745,32.24980006,-110.99402113,3.5,374
1wbIkxqILqNjp6aNe5mr6A,Otaku Ramen,4109 Charlotte Ave,Nashville,FL,37209,37209,36.1519932,-86.836543,3.0,25
