business_id,num_registros
r0imlei4r8mrkK-tWJGg0A,81
r0iqLPjPiYVHC8C-Hvy7mQ,8
r0jZlvEDEeGZgMMTChr0Lg,2
r0kP7thPRtC0c8U8SI4xLg,8
r0m5SbvIg6Z1xS2tH0_h5A,21
r0pr17fTlwAThRcoOAeY_Q,323
r0qeXevWb9sXOtrKJcJJfA,10
r0s_LtwSmV1GDOTcWuBrNw,57
r0t0XKuCk3PiXXWhO-koyw,19
r0t5lZ0hrO5ayCi3vx_EZw,54
r0v7afVT1OHM6y_52xFJ2A,107
r0zvdOsHGlchLX2-TGxrPg,11
r134FilmYkE0qNEQ02QRcA,12
r13uSneb8QoBZq8VQ8R8XA,2
r16KD3ZrAEZjO97t7snKUw,8
r16pp2YeaDKZ-yE0H4IvjQ,9
r17L7AdFR4A9BUoWzv2POw,38
r17TZ4H2vyptAV3nuydGsw,38
r19qAeTxkc-aes2UVt9v5Q,125
r1JBMs5FJlM4AgDvgx08NA,1
r1KeEfnODOv17cXNTyzsGQ,25
r1N7zlfX6MgcweowNOt8Qw,409
r1OacDrqMhd2D1iRgSw6Kg,14
r1QOP1BKkm53jvgRdEGQWw,7
r1S6x0pjIU-AxrNAWKyBMw,148
r1SJ6el0KoZ06h_cRZLcPQ,2
r1UHwyCUifEFlIY8XxGvxg,23
r1XEoeXAwx85DW794kOkbQ,33
r1XZyqd0JU4GGJhBBGcG7A,65
r1XrdSiWFp-CeZJ4ik7zoQ,298
r1Z0jFdYpNUdIuvsIx21jA,459
r1_IGNuQe7Vs-KrYhMxtxQ,110
r1bWuHrjzHR6UDN9E8uXqQ,2
r1cmZTGj09myaajedZU2qw,146
r1g9VYLve8rfL3NUqA4uWw,49
r1h5fdJxzHrpi_eO8c6xmA,21
r1jTfU0J7eAkTD1aiYiMZg,3
r1lHeceuBzQvFo_VlG_9Rw,6
r1n7prN3Q2XQ9oPYstyr_Q,67
r1p7RAMzCV_6NPF0dNoR3g,5
r1qCBVQ66vfD4xiqVZOaXA,46
r1qXEP8x1lWQz9RTh5A_hA,3
r1sebR2d6KMMqoDXETlylw,1
r1wjlnZWjNtOnkE1jMDmyA,41
r1wkdK2pifTwZ_xfRpzQsA,4
r1zaqHAYnfoeEwOR2DA_Pw,1
r26e3V8rDCif0sJYjdXSpg,6
r27NYWLcwdgPlD7tKfjavw,57
r28E3Magy-W_w2V_0jfMdA,367
r28TgTsWsmRH7nzrWEgVHQ,93
r2AhwhhigE1k4dIL5uZKrg,1
r2HnlZCmo2y5fw_t1-ytkw,1
r2IhvKZQ_wLR5mLBnPOilg,985
r2IuwdvmEZycvudboTNg7A,100
r2LEh95Rw8w6XTx04-TC4A,129
r2MONs7aQjFIr9qsPglaYQ,21
r2OHfO0aDferRfDKvtv3mQ,3
r2Q0R0o2ozazmsZb6EiFfg,408
r2Ruoyo2Xdt1Zuk5iba3mQ,43
r2VKXV7Oszz8e49eBZi5Iw,7
r2VkTqhaK86fE9JA2Ww1NA,19
r2WZOlulZUzSOYsuafop0w,21
r2XQzvqViZJbdaFuJ1vuLA,2
r2XbiUhQVKXbrMXUsC88-w,17
r2YRyz3zTrJpyw2h0nrxiw,147
r2bYRNrtMhv-ED2-cFZp6Q,607
r2cjbHG_WGWUkaPCbLpo-A,23
r2fdec9HaVvYowiVUm7-pg,14
r2i_z2raU-gag7GMKkDK9Q,5
r2kBBQVjjUA7eua394BK3w,252
r2m-P3_xkb78p0urzidf6w,22
r2mqopGy_gvMrSFg_EbCkA,9
r2nEJ7nnn8zZk_raN7GJjQ,7
r2q4PXma2JcA0buH4_IDSA,10
r2sRlGPhREj3W3hikmST4A,20
r2uNRr2oookWMN3TST7uqg,46
r2wo6mNZH0BPYfU9VvNKCg,6
r2xFz_F-QiMTq5KMRKYUwA,6
r2yGJDvwCCSneV5pM9bGtg,33
r31Y2oLzaYYk30KkCub-6g,29
r31oH9nLDCLcSqsd3MdT1A,22
r37OvwsK926Q9PeVzCh2gA,18
r3IQiqFbjU8JAHdnSj9yvg,56
r3IZCDY-E_4kTSFA359yHQ,73
r3If7d4wAvYIbltQft11Zw,128
r3J3MIO7FPBSVuznlV2gFw,60
r3Klupt1AikIGKVv9qqKrQ,5
r3MAjZxxifjQF4CWSysNww,5
r3MEtXbP52W_DL1pod5vkA,3
r3OxrSQ7c2Pzf2oT2pNfKA,30
r3PHwFedRML3IYzqH5tN-g,67
r3S3xwO80IIM9U4udFOVcg,14
r3S6xpvsA7SzvkwN2ffXBw,46
r3Ta_VPo24YfjAV1M1Bz5A,68
r3TvlXOPbhc_v2uHUXxzUA,382
r3UdsgUa5LQ_OM6qufRAHA,5
r3UiypjeS0u00xIbM1nvzQ,23
r3WqxVABtyKMaU6zaIp21A,393
r3X75SK37buS94mDls3q_Q,296
r3X7j1V7KSF1vmNwmuLp7g,1
r3YMmIxYf-OzLKFtD836Ww,61
r3_UzJNApEjb2j21R1bofg,36
r3dO-D1qFn4Jct7KDNvImg,336
r3nVkfp89CIKKgDGplPY5Q,27
r3pPMlv9uNML46kYhgz1tQ,300
r3sIk81saxZogDRJRUx2LA,18
r3uACXEzFGwF0dHnaTO3rw,88
r3uAPYNo1CqWdnGuXndp6Q,16
r3umW59uGBKhpdOs6xdHcQ,6
r3uzfxFNR_ZT6cRUrE4Kyw,56
r3ytJNv5v0zpVGeMerAYXQ,238
r43DrfYAbAgifsYyNkljZw,333
r45pPMV6GL4vpD4TFiaYQw,13
r48rmDbebDPE0uLmbG-qew,26
r4B-zMInJGKUSrXYTvbE-A,4
r4C397Ez2MKvybiqTfI0aw,3
r4D7_LX3JowSbx4QUpoaNg,134
r4EH5TC9n5k1yNGbNI861w,99
r4Ez7Lz7WgQQmdmXiSQ4iA,53
r4Fb5mUHIhjjpGABPGitqA,25
r4Hbl2IbBMMKPVGhyzWImg,9
r4Kx92NJW2aJjofpEuqM6Q,69
r4LxW8CLbdRfc7v1S7ebAw,2
r4M6V74AhwCavtZy0toZZw,7
r4MnWHD2RYi1uW4k3quDLQ,8
r4O1Gv33JvoLtdFa5yG83A,8
r4OWweOI9CAKk38pw_lSJA,177
r4UQR04jeItTcEIr4K7crw,21
r4W2EZGnGrc4iy2sjS86yQ,4
r4X9jW4K311nFkutYWrFyg,52
r4XddHM1wPFVRmPki415bA,49
r4bi-XadaNC4CTs_QbPpyA,453
r4dzMRAFTPMP-loQMbn0hQ,7
r4eDzodjjoxk79ydS7V67Q,418
r4eT0js7T89ikQWg5LF0cg,38
r4eWaZvCMcQMk49WLzxvpw,76
r4gAaKt-6w_YYoY2TQIegA,25
r4grxU_cFpq_QE3OCXGAVQ,12
r4hLK7eQ3YPXdhuc5M2Prg,235
r4khXlq-NMDxdEwG2KKfvg,112
r4n8tf2SMp04YUsQC2QcqA,12
r4oV3EWnJX-1hjhNcKMI7w,44
r4tMlqfJlZ163983uksCow,225
r4x0Snfi_6IR6oiT0YCG5w,46
r4xogJ8oL9xSyfmpvrZ2-g,7
r5--kPhTvamXmN7ZMbUUYQ,2
r57k6QdC2uS7VQIgwwYfaw,16
r5CzV6TUD-zXNuKhs4tIaw,24
r5LcXzYJaNRJHCS1TGs57A,1
r5NnhGWX0qjrWBvH-65gOA,104
r5O3yNQ_wKJg-ck6cmGGkw,44
r5OaNEkvnzhxBKzdEF3RIQ,4
r5QWnEbB9viXPHvjLXI9Jg,1
r5TrH8oLwfUcniIwf1m7sQ,39
r5V1bTj7P3OzwQtj9PCYIQ,1
r5Vl9gObXynGyk_AJtk8Nw,43
r5Yib2yosvy0zTa6aWrwNg,5
r5Z9zAuTzO92qNU-IsT-cw,185
r5dUIJJwaChqvIjGkUJtfw,213
r5f0CQxxyjXEuK0e66sS7Q,64
r5hAnUmv46WyNu8Zn3JSQA,4
r5hsJYYAP1SOvWUHtM6aXg,393
r5j6S3X0WV-MyfCw7NYuAA,10
r5oDFgyWY7sk0LmwO7iFHA,4
r5peba5FnQnbz528GfR-qw,1
r5sCZFp7akbzSbMwRExsDA,21
r5sIxismsox0XCKuhH2Q1Q,5
r5sQtvsO4OVJgEH5H3uEAg,703
r5tOTGKVRti4NTmZ4ERsjQ,4
r5thRhSnNss1SabpD-varw,17
r5uXF_XRLiz2pH47bKs6Ng,20
r5vZtYFK5d8SHuPZPpclKw,120
r5w_KkiOnYIZsOtay4aUMw,63
r5xnc_FWCq2IT4I2869iTw,48
r5yb44VBulJxvWcq5gZYnw,1
r5yb5JfWV4TryNZlMBHPng,343
r5z55-IhuLBUj4cd-3t2ug,9
r60s7OF242Z3HfdKevXBvQ,4
r61ZocVr97fL7VkV2VS2yw,2
r61nbmJLcUC7qTx0pzoi1g,11
r63rFmywD8j_XdXibn4-Bg,385
r63wtWD8LgovgHJU6gqQzQ,23
r64pmZWC290swGrtr92smQ,16
r66sCJFFneVemO-7mVFoFg,50
r694J7D8YhKpnDHQ_BOyAw,69
r6C6_eqto9e5V-vA6B8bzA,1
r6DogeV6TtvZXZ2sMemibg,8
r6IG0BYHa0JUsCBSQTKtQg,13
r6J7LYeY0xMUPCFi51ZMXA,5
r6L5i18RTx6u6a3xeKLQ9g,1
r6MBlUIS8_U1JINh8HJZTw,40
r6NqjOFKUoYZdRxNBbQEwA,75
r6RwnRqZFTKtMKPHZTFGKA,19
r6Rxq-gWPBO5Ndliu8ibWw,10
r6Uk_zHcer4QJEMIe-wy8w,91
r6Unwg-mxv_3JrEjQ24_TQ,1434
r6V7lH8wX2URUkXPuW7YwQ,195
r6VusECuDfRT3jAr71gRPQ,25
r6Y2zxLf8lBez-bQrHOHxg,34
r6Za1XuzN0GDZIbi0l2voQ,9
r6_wKaVLLnYT31oGnxFuHA,79
r6dpLTFHAs2MxuXxH1FT6w,46
r6dvcGaTEcvN4nUIeS15nA,235
r6hgnv29EssMn7At4J84jA,17
r6kb9O5TUivIObV5_hJGWA,33
r6msu2kVRxi_VYJPYK1S8A,1
r6oA52J4ltFtJTG0_cSJ9w,49
r6oMjYjLGd6o-EctiaEJxg,10
r6osq1ta_YFXdmNb34lv8A,166
r6rrUBf1tyQqdugo9iUeEw,7
r6tisHvC1Xfst9JyFVKlKQ,40
r6urzh91dq72mEREmoE-1g,206
r70bNQyaeVQHXfH-BJchNQ,12
r70eml0T6aVe8z51IvydRg,46
r70n9xuFrXiqOZIXOl0EGg,29
r72gJkUejA3rcykSz2MVMQ,181
r74RFITH8ZbqY4wCg4dOhg,12
r78W951xzc2Z9F6fD8UiNA,8
r79kW5Fq-RAN9KDt27TO8Q,12
r7Bg42CFjod8pU6XHObWOw,1
r7COrPGn1xGBlJolaygAtA,5
r7E8H-n2DXiKouAsLKAo6A,3
r7ENkA0Pyjs8NSFHVwnmOA,135
r7GGMXm2AmaJxMIgLeB1gw,5
r7I0ETc-sepVJMjcuypIcw,2
r7Jk4-jXpBs0AfMVSJ9tAA,1
r7LGCJ6bK3pXLnYLEFC4_g,43
r7OYWCI1l5KHj06qnub_Gg,11
r7PzCQmfs2jq-VmZjUwKjg,17
r7Qy5_hyaubznXyzDCR27w,188
r7WwdseoJpfna4a57qeiag,139
r7XeSeWXMR7ANauvaEY7AA,1
r7bnNx1efJPKpcH-xYNM_w,1
r7eYNsI-tLbUUrn-6owvFQ,2
r7gIW2OXW1wrWLbz6TByCw,2
r7iFA_xT61UDNUjwkkM_xQ,3
r7iK-eZzarezCOIChpa8hA,36
r7mq6B02sPq1fDims9KAEA,74
r7n3w8fxv7i-XySSfzBYrQ,281
r7nuOK2VR0Xw4n8vv4w8AQ,24
r7sU7DuN2wM1OyjLHe6_pg,4
r7zd_EJ2sjTx9qMJ7oRKTw,196
r81NUnElKoYYxsV4kF0Kew,51
r81NlIsql84MtPpINGXcGw,20
r84vJL6dZPBrOPTcCeeR4g,13
r8B4hmk7e2VpSGNAHDxYsw,46
r8BYn6uTQE-qcLxU1CZOtg,3
r8DNf74pfvCdy29fGuwAoA,290
r8DkqpsIWjfTJv5wDExwYw,180
r8E5JGMTXVG2fPMjyHp4eA,1
r8ER_x1HAfJ5RBLkcGtilw,96
r8FQd_kBkmQHIDAOKvoXiQ,41
r8FVGYTkJ6FHo-uOnbhWFw,8
r8FtW7ofsZW3Jd_bno7bww,13
r8RK0lIlCPTc0TaL1syzlg,117
r8STQObXM971BFXQjDqS7w,9
r8SfDzNrQFTOIU2D9UmOqQ,125
r8T7RHYAOjimXcORIdqUPQ,19
r8TbMfdNMFZp8lXVY8zvJg,10
r8UJ7A8O7ebHUHZeufRl8w,5
r8U_V9NZXz-LcuN4pwvGvw,3
r8WWvrBk-Omh5lXpT5IkmQ,61
r8aGTEd3_tfQ9zFP4LctMA,20
r8blrZhwh81yOm2pWWK7_w,18
r8coXJn12JTqtm5m1fXwEw,1
r8f4AvQiI-o5qsuWmw80XA,1
r8fLZeMxHCWaQ0wrv1bK3w,23
r8fkTzV-yHIGKXvRm2NkzA,39
r8k5KtXqb9yxlMGE0BF6jA,5
r8mIxBAJnrH6Mf2hjsKDZg,45
r8oXlRfQne1ClGEv7hdtIw,132
r8qCpwaBcMGrenPXTtSF0A,7
r8qn5eGl-jAMpxUyDayS_A,27
r8rY6hJGtmVkJw1L--EDwg,273
r8tU21scBflMxWiBESPtRQ,238
r8xPU4YrXlidnfQjje2HqA,16
r8xuQOIkXohyd0OdMRywOw,1
r8yas9MZrbKfHS3n1u12Tg,4
r91iGIKnHX-lltjDjaH9RA,74
r926yelr_EJAKQCjdD6AWA,1024
r927Gq5XfO1lCPkbhc83_A,34
r92BNL7527M8NcH0kUPvFw,14
r92M4mC-WTTWnAHeU4098Q,28
r95O1Tv8UK4iwT4Ki6o7Eg,8
r9CL0kRk--8_Fe-MsOQFzg,5
r9DKU5daPucWc8gcUVMwDw,14
r9EKBr0KP8aVGXxwbk1qsw,14
r9Fx1POuVctNfSaYYPnDhQ,96
r9Jcnu7g7eXLWJmm9Jk17w,5
r9K46WZQ_hCi8vyyHV_tFw,517
r9L9r7YxzpC1U32GYQboWA,69
r9LCxsAOacmhtKutvXZSOg,4
r9N1G6fcZ8LvSYTW3tDkDQ,7
r9Na84Wl3PUtRJzT-0cxLQ,50
r9O5ywx6JZw0exDg0xV18Q,11
r9RdpSEb2-0SGD_UcvnDkA,400
r9TCOd7TMQrhhl3RBHGmIA,10
r9Vae9ikP-_W6ogLabxRYA,2
r9XURn4hLvooldWEU58j7w,9
r9Z4qa7SZfMcl1fvmBfCfw,4
r9eIZl_Mh3BxYjeAquHKhg,1
r9h2tC9eSpgWAbp7hw1QvA,37
r9i_7k7E9mJb2LJPNY_4jA,17
r9j3Ri3D2lqD2ToA49qmzg,31
r9sDW0jV9IfEUygya8j7EA,223
r9sFTXBUGSYB7orbyY0PLw,80
r9tKxi7rkUyZTp1F4mNovw,25
r9tZgXNo195pmmCJJl5yeA,3
r9xSEkJVCZ6pL75Abu9Mlw,61
rA-C_of6pZhRMIXuadnYgA,12
rA0kBSqF5Ej4x8xpnr2MXQ,14
rA2SX2YI0u6YndY3huUiKg,110
rA2Ya4XxTe92HhtyGsUVKA,1
rA3FuRmykw0jgnouUBLIEg,1
rA4a1Caw9pv-4ZHU1nCXiA,109
rA9pdhbDd-roedMfEnG_Fg,77
rABScwWmhxRwVwzQ8WaDmg,9
rAEuygDW4eSGPhBA8bJnHQ,5
rAGIRbvQ74wB8PytE1-ktA,5
rAKBmvAU7903UeW8g1AzKg,5
rAMlyZQe5eFrdLRVQfY4ZQ,1555
rARTlhogYHruyMsuNkRV6A,64
rASuqLwbsV25f8-BHWpRCA,5
rAUaBd1BMOrY9K6kZzcEEw,13
rAVUidgccgIYoNom__pDHA,17
rAXWzx3dh8R4goiSwA1-Kg,220
rA_brHerfoeV-Owh_nwkVg,20
rAcK5XzHAZfPyqajxgjvcw,46
rAcuoRpkroGzUNz4qboc9g,2
rAe-1HU5Z-DuUXEbzASXDA,1157
rAiKaKJjeGd1Pu-VHNmKkg,75
rAifIpkKCUws0S8iNai0xw,3
rAlYJe_Nze0AYAVYmjJWow,1
rAlbn3MxuOEUAR-kN3PahA,51
rAmTvpUHmgJn4X-N9v3bdw,2
rAm_joyUPB5H9P_HD4TtbA,4
rAp8y0_u-K_btugDmkp18Q,4
rApszehZejreNYb4yymzTw,138
rApvxmeA7JSlj81MmC0CdQ,112
rAwVC-c9Ei_XQknEpYRYHQ,17
rAxbDSU2k8zjVpGpPx-qjA,37
rAyVuBXZ0PdG1B-3ar6dtQ,1
rAytSQU5RQHvXe1Wl_j37w,227
rAzHWwzKKksi-H3Ian-xDg,8
rAzgjfZXOHgxjiE4IulBiQ,22
rB-BUDjuOZWe_4vUhbPavQ,454
rB067lnTKVSiMU46z24BHg,1374
rB0ozku-IXHL7LHYm9_0OA,13
rB2TBeaux5ClXtEZOTtqxQ,25
rB4qPNJym7nb6UmNKafiNw,16
rB9RDJYEsp4akUNwywBJxw,19
rBBlGGCioBN-2RBlSiZx2Q,105
rBCjulqDR1IKgGE7TNSJ0g,199
rBCyjwjaiX6zuiEI19YR8A,16
rBE5TT_ndOOczNBrbRnJwA,538
rBIwGqpV2CKq8UBJ5SLSOQ,9
rBK53309XKbnQMrZ70tdSA,19
rBOSmaOLqHk-mhggvdBK6g,27
rBPcyRF4vniayj90hChObw,134
rBRq9bhCTgrHTz0JG0OcQQ,4
rBUoDqpc0Lb861-S8rUcFA,119
rBYX6kKsDt24uFdyAEs5iw,4
rBYdQSdDQFUH3WECNG64hQ,29
rBa3cSH9Qo9Jpd7RN2dDGg,3
rBb1tg6E_4pKVMPDDkcw2Q,6
rBdG_23USc7DletfZ11xGA,816
rBdWlZ22bvi7lbWmkIz8GA,222
rBdmyvBm0JvnArhcHwg3mQ,252
rBfs-yPG1-OH9fYxObw3bA,5
rBg8-JqiA-Xg5a7FIa4z7Q,114
rBhEQ5KjkF1FLQpssqpDMA,266
rBhSQFqUvENSiF-5dwSsCA,10
rBjqykRArlbvMhonVVisiQ,19
rBk8swrfk7VrDH2DmI7Czg,55
rBlqfKQnPBpVCWgSRoZlQg,78
rBmpy_Y1UbBx8ggHlyb7hA,3
rBp7jBqiNcTiKF3sI_N0mg,107
rBpB66tz_BV_QIA8w19HDg,48
rBuEJLyZPHSAz_kUeDcYEw,21
rBx424jtQ6x0a6vvGFsR4w,2
rBxbG3uiqfYZjRXr40YXQg,22
rC3aOre4DW4f7TI7IJ8jJw,41
rC5S4DARymfyEgnDok3vKw,23
rC8BSNd6Anq41TVkP92kOw,83
rC9E4SRLvo4nAfYx5GqMeg,90
rC9c7AsXM4EBgykMRwjI2g,20
rCOIoZ3WuA6pkgRltfEN1g,813
rCPaVLiaKtw4f1QfenjpNg,9
rCT8iTomZ2jaMwOsFOGDeg,7
rCWmvR9gD8aMWk2za5xVuw,2
rCXBILLkjEWQsNpsDo4oeQ,2
rCa_2d4960Lg7vP6xMV10A,31
rCeVt_FTqM1yI12CD3a-Tg,36
rCj8otDGv7FxglMpeLczsw,10
rCjSWBrL9DWMZ_ETu5AElg,25
rCnYATxPrN7t8Xgc5vpSEw,63
rCoWa-C7Os51GjFkCnFlVw,10
rCtkeMnF7qaEO_W9gs1B3A,28
rCzeQW0VS5-Mj7n_SGORPA,3
rD-h1NKDnW5xMVybawtYjQ,247
rD4iQXrpTBTIwgCPZIYzQA,3
rD5cJ74ZX4UiBo1geRljPw,26
rD85GRZ7VA1ImLdyKDqsZQ,8
rDAaRw3HFPg3xlYTfsfPbw,1
rDDigoGp-Pr5x1J1egE7KA,11
rDFr8cUQnwTAQ9o7BmXXug,6
rDIQ4W09tuEYFisndh_mgA,2202
rDMORDO93e4Qq6EroDpOcA,15
rDNI5-pTJ02YpxkYREWBQQ,46
rDNXWP86KQj13D4aBT8YJQ,9
rDNffMveabaXX2NuN4zx4A,30
rDO6cfeiC3X1FATlNJW-wA,72
rDSE2ZRJL5KF8w5LYRcjtw,4
rDV7gCvKjXrF2CZhzZTG-g,45
rDWA-4RvzzxCLfJwh9NwZw,489
rDXBCqfrhK7JHkTf25aZmA,179
rDY64skpHds_dDmrTBCwBA,1
rDYFBwGlPUmm4u7nj41XmA,69
rDYU2Zsj1rKYcP31F4OZTA,13
rDZHk4aLvMUd7D2OFM9HDA,53
rDZwAhD1eL0cCb6n4OMTIA,26
rDaR9R8zoR9Vro2yX1b_CQ,37
rDduCHsZbRERtiUwhbHI6A,3
rDfSxhW6mNe9ldS3giOTCQ,5
rDg7qsQwE55xxJiU65_N7A,449
rDgZP9bLzT-2B4CkThNuvw,94
rDh6j39BYX4IL9RSZDGs2A,214
rDk_O0KRIqEYvoBhonLmjA,159
rDknQ6h_PY5AdI0SiQiXew,13
rDlFjVJxZS4MdPr1t1zFBQ,1
rDr7zhYBOmC3NzJXcZd1BQ,104
rDuHKSzTFJT_iyetAsTboQ,342
rDuJ4nWDQxQuAMT2JXVnDQ,7
rDuQjfSKkunbwd04HB91bg,6
rDuopLmZ2X0uvwZpkqHGcw,5
rDy9qZZEq-mbKExVQNTaqQ,29
rDyBSgJt63lLxIb9qlH2Gg,33
rE35KDAIC_nIAhurQCaCMA,334
rE4O6LDXL2Di3MqW5s33dA,38
rE4w9SI-AvgGSEoKCe3-tw,43
rE5uySmc9eaADCXUaE0zEQ,451
rE6fZ5Onzg519jURbf9mKA,3
rE9X9bRStJHLNW3--YpBgA,480
rEAZzCiwOd-zEfN-4thlbw,202
rEAuQkO9d5sYXToHRuHjkg,40
rEC0seZv1MjcWSsZABQ2MA,1
rEHsV4FrD4ndG_Ui0JxvsQ,263
rEJObH_hk2Xm978feOK6qQ,1
rEOXGTMHrASYgZCAtpnrOQ,10
rEPVotPYfGdh61hb3TAmiw,21
rEQ82fSKZBbVtk9h14whog,149
rEQihqQgfngM3nzRl9Qb1w,137
rEVriaq8Kem4Jwj6uXGOTg,4
rEY-9LHk6V25ikd-EIdmog,11
rEYWXkpgUbLeWaCylWuJNw,4
rEYz-v3g41OT8kPg-m3Rcw,3
rE_CqW3oNsA08xws3x5W5g,14
rEa9VdpOeqd6WkavK5vEZQ,9
rEb465FzKnEh229dxuBHtw,18
rEeNRMhsz_XMoyFHhcLhxw,9
rEffYfEJ-PtJyGIbMSfdWQ,122
rEgzmTPCb4v0sqxn6q_YPg,59
rEi5BZ-kgk7zlS9Sc40smw,31
rEkJ3RQv-qQB-1rMXwGSVg,11
rElxptPIJZicDM39e1ORTg,17
rEmjV0nYnFs6OpYSR1QBWA,56
rEoZ-n2gXKrJldSyDbMpyA,52
rEpbL1z_2ryGl-j2Ud9Ezw,26
rErcCh6baqUXkJUbGJZb5Q,3
rEt4M2MpiFzS-nqwzKDymw,26
rEtzHNDFyZgmvhYD7uO9ug,133
rEuy7Hk90X5P7_aV1h73CQ,1
rEvqBTIBXI8clpGc5xFqQw,24
rEwEwMnhdznMAj7suoqkaw,3
rEwL8Wbm_Ym7p7GDVsE72A,5
rExhzd1HNwLDQyaIjraVlQ,185
rEyTFs9o-xdXR-DMCLBiyg,341
rEyue7zFY_8oIYwkQ0UGLw,10
rF0xI_3jjlsEKp3N0Z0BuQ,310
rFCsFQs77WP_IRpTDu90wA,32
rFGNN5XwwhlSywDubtIfyQ,1
rFI9pTwk9H8Yu7V0pQsT2Q,52
rFKSOlhm2JwrESI-1iLuxg,6
rFNY_vUNBGex3lJXnnRdJw,197
rFNitji_erSFnb8ISyCrLw,13
rFPfabhoHK7qnNAQtwQdxQ,76
rFQn-ANlTA8CQd8PtF-wdw,48
rFT5sHmFa_E24MniavygFA,25
rFURjqfOVPM4mlVJHFPhHQ,1
rFW1bYnDIp35elpYIJ4-4A,34
rFWSymyExCSoAQy-PxZnaQ,18
rFX9WHuPEb5-cZ4yN1uK6w,99
rFZhTARrrlJSEFKDVMib5g,3
rFcKVcKc_kCksZWHiJO91w,30
rFh2hXY9k3N60Ye2Muti7w,34
rFh6ee6XhJxv5s9SKP5AOA,8
rFhmVbheWejlkkX7WqzIAw,1
rFj1un-9Eg-3FYGarc1S_A,29
rFlW1VVNQdz5nEBRChlNCA,41
rFoJdnb-4vQwvgABlbz_Gw,98
rFoap6lcuZ2IU6WzQsH1yQ,17
rFu_HFA1PThLLz9kkqzpGg,1
rFvMFNQIjAUI-V0qnXzL6g,14
rFvj7-36-bOBlVbSsWcz0w,339
rFx0kIAGJFf-evboYSbt4A,22
rFxYMyB9dY56-ktwtNAOew,1
rG0UTjvbmVVsh9-kGzeliQ,159
rG1kQiAgVPVDn4Qhq2kvNw,11
rG1pE-ccCMFvSGW3W4-53g,4
rG2SnHvwq4VGlnHQQkxiug,17
rGMY1h5dm5rlOAQddmczQw,12
rGOJdLRl1KwCz_9hxeDR4A,139
rGQ-LQn6mC2EhNccXAVqdg,2
rGShH_JIdcCmxS5njJwiIA,86
rGY1uR4mt9hB8wYY_er-Uw,71
rGZAhzjHsxetD7O65g__rg,26
rGZBKCaV2AV7Fm4tFtXxdw,49
rGZT1LFz3gerR_B2-RUWXg,3
rGauo-cmBKunJLm_GxeGFg,53
rGca4gPiiij5u72vuNg_dw,5
rGe39yq8BB3zTEhBJK264Q,38
rGfGJhWNJAggoUMXt4EzYQ,7
rGjtuEspf4oHb1bkn5ixyA,94
rGkaQhhBMgb6UWBa8-XDug,24
rGkyALD8FawGWbo-A_amxw,26
rGpDkBpwiuhgxOdBqol1Iw,889
rGvux89F8m-NOFwI75dDPA,3
rGxHMM05M0nQHWQEwyj05g,140
rH-Kwt9z-VfSiNe1mTtGDQ,12
rH0FgPdxWWhH4YFz4mempg,24
rH66ZkKHdHP0zB5E6WAeHA,2
rH6eKW1WjBRCGLzC8kAiwQ,75
rH80UXr5YBv4um7phwwwMw,251
rH8dKfQZOdpL_i9VaNWQdw,59
rHC2W65Y1JSvk7MCsEG1BA,24
rHEbFMtBXq90Dx_yoN-n1g,1
rHGw-Rv8NcbAqYo5ahAXIA,5
rHJQh4gybSPZcOIzWyHI3Q,1
rHLJ0CW60VNonqIL5_jE4Q,208
rHLjiwjgXOZ7xVUoT1wd9w,233
rHPWhGZ_lGHU52LrgKJnlA,29
rHQCus2HilVojqWbiE9MqA,5
rHQkQjAjy5hFLZri1U_Scg,28
rHUYy0Khq-_O8lMoj4MNKw,49
rHW2kGOYzUIJWKia5ao-6Q,138
rHYqc5YTAkFGYxcoYg7R8w,98
rH_4rmLjL2y8qh7r2AOXNQ,8
rHaM3niWhOvUGBDmClWHVA,8
rHavP-Q1bzhu85EumguKrQ,1
rHdgCx4XeqSNfjRLlHDEvA,17
rHhhzUIx9Bi3prHnw5iq5g,4
rHk3Rnw4ccEGu-FSDlNl-Q,1
rHlNTfAnDcj5NgvsUfXGQA,17
rHofsMAKj62iBE8x4iVCwg,141
rHp4JYp6lQp9Xxf4T-8yTQ,108
rHudToWZoF5XPngLb05ShA,7
rHvGmjCxPxUanAQxMAGg6A,9
rI3a37CLMBpI1aDUA6hMiQ,7
rI8yDXsFbVfc-rw3po5XFA,24
rI9Ojso4-cd2blJdUgPBXA,82
rICb1UmytJFJ4N6RX1zWtw,3
rIEbhLBfS5KQGKbQ6wxd2w,77
rIG57R4vvJETNSIYIvs7DA,167
rIGX4yiwBwI9l2XC5F0dbw,295
rIIxv89vth24E_mRn_p-kQ,6
rIPy-Q-w4hrvcdSbCakXpg,354
rIR97DO3sDgXrbYsarvlUg,1
rITXt2SrVF4ASuSYRqOORg,1
rITh02O1kJI6gC0ELHhkYg,81
rIUDqviGWQBpPOSBw2I2Ng,5
rIYH73o6dwNimMr1WFF9ww,2
rIYVTWCHyrlHPLIPMnnOfA,127
rI_0TVcaks_PmxXzusRBUA,43
rIdmwXz6QG9qHQwFD9vFSA,211
rIj8FK0pdQhGCZiK1ApxIw,250
rIkhfBRWnmyC4jX4YJEs0g,1
rIlZr8MAVPwGRCFSqrn9iQ,8
rIoYB0oURnPmou5bppJX6w,244
